,PROC_CODE,SHORT DESCRIPTION,MDCAID_PFS_AMT,MDCARE_PFS_AMT,PP_PFS_AMT,EST_PFS_AMT_BS,PFS_AMT_BY_Albany,PFS_AMT_BY_Allegany,PFS_AMT_BY_Broome,PFS_AMT_BY_Cattaraugus,PFS_AMT_BY_Chautauqua,PFS_AMT_BY_Chemung,PFS_AMT_BY_Columbia,PFS_AMT_BY_Cortland,PFS_AMT_BY_Dutchess,PFS_AMT_BY_Erie,PFS_AMT_BY_Fulton,PFS_AMT_BY_Genesee,PFS_AMT_BY_Greene,PFS_AMT_BY_Hamilton,PFS_AMT_BY_Herkimer,PFS_AMT_BY_Lewis,PFS_AMT_BY_Livingston,PFS_AMT_BY_Monroe,PFS_AMT_BY_Montgomery,PFS_AMT_BY_Nassau,PFS_AMT_BY_Niagara,PFS_AMT_BY_Oneida,PFS_AMT_BY_Onondaga,PFS_AMT_BY_Ontario,PFS_AMT_BY_Orange,PFS_AMT_BY_Orleans,PFS_AMT_BY_Oswego,PFS_AMT_BY_Otsego,PFS_AMT_BY_Putnam,PFS_AMT_BY_Rensselaer,PFS_AMT_BY_Rockland,PFS_AMT_BY_Saratoga,PFS_AMT_BY_Schenectady,PFS_AMT_BY_Schoharie,PFS_AMT_BY_Schuyler,PFS_AMT_BY_Seneca,PFS_AMT_BY_Steuben,PFS_AMT_BY_Suffolk,PFS_AMT_BY_Sullivan,PFS_AMT_BY_Tioga,PFS_AMT_BY_Tompkins,PFS_AMT_BY_Ulster,PFS_AMT_BY_Warren,PFS_AMT_BY_Washington,PFS_AMT_BY_Wayne,PFS_AMT_BY_Westchester
198,15200,Skin full graft trunk         ,442.82,808.18,808.18,692.03,755.31,744.28,742.05,739.2,732.75,740.37,749.49,747.11,762.15,740.65,733.43,752.59,747.29,758.91,739.13,749.03,759.48,740.24,723.4,763.4,742.53,730.03,740.7,760.52,734.25,740.62,733.06,754.37,776.13,752.37,712.13,773.18,734.61,751.02,743.58,752.35,743.3,755.16,718.56,751.14,770.23,749.32,752.84,744.24,747.66,755.55
199,15201,Skin full graft trunk add-on  ,87.51,143.29,143.29,125.56,135.22,133.53,133.19,132.76,131.77,132.94,134.33,133.97,136.26,132.98,131.88,134.8,133.99,135.77,132.75,134.26,135.85,132.92,130.35,136.45,133.27,131.36,132.99,136.01,132.0,132.98,131.82,135.07,138.4,134.77,128.63,137.95,132.06,134.56,133.43,134.77,133.39,135.19,129.61,134.58,137.5,134.3,134.84,133.53,134.05,135.26
200,15220,Skin full graft sclp/arm/leg  ,423.01,749.53,749.53,645.72,702.28,692.43,690.43,687.88,682.11,688.93,697.08,694.96,708.39,689.18,682.72,699.85,695.11,705.49,687.82,696.66,706.01,688.82,673.76,709.51,690.86,679.69,689.22,706.94,683.46,689.15,682.39,701.44,720.89,699.65,663.7,718.25,683.78,698.45,691.8,699.64,691.55,702.14,669.43,698.55,715.61,696.93,700.07,692.39,695.45,702.5
201,15221,Skin full graft add-on        ,81.08,132.15,132.15,115.91,124.76,123.22,122.91,122.51,121.61,122.67,123.95,123.61,125.72,122.71,121.7,124.38,123.64,125.26,122.5,123.88,125.34,122.65,120.3,125.89,122.97,121.23,122.72,125.49,121.82,122.71,121.65,124.63,127.67,124.35,118.72,127.26,121.87,124.16,123.12,124.35,123.08,124.74,119.62,124.18,126.84,123.92,124.41,123.21,123.69,124.79
202,15240,Skin full grft face/genit/hf  ,501.51,907.49,907.49,778.42,848.74,836.49,834.01,830.84,823.67,832.14,842.27,839.64,856.34,832.45,824.42,845.72,839.83,852.74,830.76,841.76,853.37,832.0,813.28,857.73,834.54,820.65,832.51,854.54,825.34,832.42,824.02,847.7,871.88,845.47,800.77,868.6,825.74,843.98,835.71,845.46,835.4,848.57,807.9,844.11,865.32,842.09,846.0,836.45,840.24,849.01
203,15241,Skin full graft add-on        ,104.45,178.72,178.72,155.11,167.97,165.73,165.28,164.7,163.39,164.94,166.79,166.31,169.36,164.99,163.52,167.42,166.34,168.7,164.68,166.7,168.82,164.91,161.49,169.62,165.38,162.83,165.0,169.03,163.69,164.99,163.45,167.78,172.2,167.37,159.2,171.61,163.76,167.1,165.59,167.37,165.53,167.94,160.5,167.13,171.0,166.76,167.47,165.72,166.42,168.02
204,15260,Skin full graft een & lips    ,533.9,987.04,987.04,842.98,921.46,907.79,905.02,901.49,893.48,902.93,914.25,911.3,929.95,903.28,894.33,918.1,911.52,925.93,901.4,913.67,926.64,902.78,881.89,931.5,905.62,890.11,903.35,927.94,895.35,903.25,893.87,920.3,947.29,917.82,867.92,943.63,895.79,916.15,906.92,917.8,906.58,921.28,875.88,916.3,939.97,914.04,918.4,907.74,911.98,921.77
205,15261,Skin full graft add-on        ,120.03,208.63,208.63,180.46,195.81,193.14,192.59,191.9,190.34,192.19,194.4,193.82,197.47,192.25,190.5,195.15,193.86,196.68,191.89,194.28,196.82,192.16,188.07,197.77,192.71,189.68,192.27,197.07,190.7,192.25,190.41,195.58,200.86,195.1,185.34,200.14,190.79,194.77,192.96,195.09,192.9,195.77,186.9,194.8,199.43,194.36,195.21,193.13,193.95,195.87
206,15271,Skin sub graft trnk/arm/leg   ,65.71,137.84,137.84,114.91,127.4,125.23,124.78,124.22,122.95,124.45,126.25,125.78,128.75,124.51,123.08,126.87,125.82,128.11,124.21,126.16,128.23,124.43,121.1,129.0,124.88,122.41,124.52,128.43,123.25,124.5,123.01,127.22,131.51,126.82,118.88,130.93,123.32,126.56,125.09,126.82,125.03,127.37,120.15,126.58,130.35,126.22,126.91,125.22,125.89,127.45
207,15272,Skin sub graft t/a/l add-on   ,12.36,26.63,26.63,22.09,24.56,24.13,24.05,23.94,23.68,23.98,24.34,24.24,24.83,23.99,23.71,24.46,24.25,24.71,23.93,24.32,24.73,23.98,23.32,24.88,24.07,23.58,23.99,24.77,23.74,23.99,23.7,24.53,25.38,24.45,22.88,25.26,23.76,24.4,24.11,24.45,24.1,24.56,23.13,24.4,25.15,24.33,24.47,24.13,24.27,24.57
208,15273,Skin sub grft t/arm/lg child  ,134.66,291.77,291.77,241.82,269.03,264.29,263.33,262.11,259.33,262.61,266.53,265.51,271.98,262.73,259.62,267.87,265.59,270.58,262.08,266.33,270.83,262.56,255.31,272.51,263.54,258.16,262.75,271.28,259.98,262.72,259.47,268.63,277.99,267.77,250.47,276.72,260.13,267.19,263.99,267.76,263.87,268.97,253.23,267.24,275.45,266.46,267.97,264.28,265.75,269.14
209,15274,Skn sub grft t/a/l child add  ,31.7,68.69,68.69,56.93,63.34,62.22,62.0,61.71,61.05,61.82,62.75,62.51,64.03,61.85,61.12,63.06,62.53,63.7,61.7,62.7,63.76,61.81,60.11,64.16,62.04,60.78,61.86,63.87,61.21,61.85,61.08,63.24,65.45,63.04,58.97,65.15,61.24,62.9,62.15,63.04,62.12,63.32,59.62,62.92,64.85,62.73,63.09,62.22,62.56,63.36
210,15275,Skin sub graft face/nk/hf/g   ,70.34,146.68,146.68,122.41,135.63,133.33,132.86,132.27,130.92,132.51,134.42,133.92,137.06,132.57,131.06,135.07,133.96,136.38,132.25,134.32,136.5,132.49,128.97,137.32,132.96,130.35,132.58,136.72,131.23,132.56,130.98,135.44,139.98,135.02,126.61,139.37,131.31,134.74,133.18,135.02,133.12,135.6,127.95,134.76,138.75,134.38,135.12,133.32,134.04,135.68
211,15276,Skin sub graft f/n/hf/g addl  ,15.22,33.99,33.99,28.02,31.27,30.71,30.59,30.45,30.11,30.51,30.97,30.85,31.63,30.52,30.15,31.13,30.86,31.46,30.44,30.95,31.49,30.5,29.63,31.69,30.62,29.97,30.52,31.54,30.19,30.52,30.13,31.23,32.34,31.12,29.06,32.19,30.21,31.05,30.67,31.12,30.66,31.27,29.39,31.06,32.04,30.97,31.15,30.71,30.88,31.29
212,15277,Skn sub grft f/n/hf/g child   ,97.05,319.73,319.73,248.94,287.5,280.79,279.43,277.69,273.75,278.4,283.96,282.51,291.68,278.57,274.17,285.85,282.62,289.7,277.65,283.68,290.05,278.32,268.06,292.43,279.72,272.1,278.6,290.68,274.67,278.55,273.94,286.93,300.2,285.71,261.19,298.4,274.89,284.89,280.36,285.7,280.19,287.41,265.11,284.97,296.6,283.86,286.0,280.76,282.85,287.66
213,15278,Skn sub grft f/n/hf/g ch add  ,37.38,82.35,82.35,68.05,75.84,74.49,74.21,73.86,73.07,74.0,75.13,74.83,76.68,74.04,73.15,75.51,74.86,76.29,73.85,75.07,76.36,73.99,71.91,76.84,74.27,72.73,74.04,76.48,73.25,74.03,73.1,75.73,78.41,75.48,70.53,78.04,73.29,75.31,74.4,75.48,74.36,75.82,71.32,75.33,77.68,75.11,75.54,74.48,74.9,75.87
214,15570,Skin pedicle flap trunk       ,497.59,887.04,887.04,763.23,830.68,818.93,816.55,813.51,806.63,814.76,824.48,821.95,837.98,815.05,807.36,827.79,822.13,834.52,813.44,823.98,835.13,814.63,796.67,839.3,817.06,803.73,815.11,836.24,808.24,815.02,806.97,829.68,852.88,827.55,784.66,849.73,808.62,826.11,818.18,827.53,817.89,830.52,791.51,826.24,846.58,824.3,828.05,818.89,822.53,830.94
215,15572,Skin pedicle flap arms/legs   ,466.97,863.97,863.97,737.76,806.52,794.54,792.12,789.02,782.0,790.28,800.2,797.62,813.95,790.59,782.74,803.57,797.8,810.43,788.94,799.69,811.05,790.15,771.85,815.31,792.64,779.05,790.65,812.19,783.64,790.56,782.34,805.5,829.14,803.32,759.61,825.94,784.03,801.86,793.78,803.31,793.48,806.35,766.58,801.99,822.73,800.02,803.84,794.5,798.21,806.79
216,15574,Pedcle fh/ch/ch/m/n/ax/g/h/f  ,502.91,884.07,884.07,762.89,828.91,817.41,815.08,812.11,805.37,813.32,822.84,820.36,836.05,813.62,806.08,826.08,820.54,832.66,812.03,822.36,833.26,813.2,795.62,837.35,815.58,802.54,813.67,834.35,806.95,813.59,805.7,827.93,850.63,825.84,783.87,847.56,807.32,824.44,816.68,825.83,816.39,828.75,790.57,824.56,844.48,822.67,826.34,817.37,820.94,829.17
217,15576,Pedicle e/n/e/l/ntroral       ,447.39,784.49,784.49,677.32,735.71,725.54,723.48,720.85,714.89,721.92,730.34,728.15,742.02,722.18,715.52,733.2,728.31,739.03,720.78,729.91,739.56,721.81,706.27,743.17,723.92,712.38,722.23,740.52,716.28,722.15,715.18,734.84,754.92,732.99,695.87,752.2,716.61,731.75,724.89,732.98,724.63,735.57,701.8,731.86,749.47,730.19,733.43,725.5,728.65,735.93
218,15600,Delay flap trunk              ,204.91,314.59,314.59,279.72,298.72,295.41,294.74,293.88,291.94,294.23,296.97,296.26,300.77,294.32,292.15,297.9,296.31,299.8,293.86,296.83,299.97,294.2,289.14,301.15,294.88,291.13,294.33,300.28,292.4,294.31,292.04,298.44,304.97,297.83,285.76,304.08,292.5,297.43,295.2,297.83,295.11,298.67,287.69,297.47,303.2,296.92,297.98,295.4,296.42,298.79
219,15610,Delay flap arms/legs          ,184.4,346.08,346.08,294.68,322.68,317.8,316.82,315.56,312.7,316.07,320.11,319.06,325.71,316.2,313.0,321.48,319.13,324.27,315.52,319.9,324.53,316.02,308.56,326.26,317.03,311.5,316.22,324.99,313.37,316.18,312.84,322.27,331.9,321.38,303.58,330.59,313.52,320.79,317.49,321.38,317.37,322.62,306.42,320.84,329.28,320.03,321.59,317.79,319.3,322.79
220,15620,Delay flap f/c/c/n/ax/g/h/f   ,257.26,423.97,423.97,370.97,399.84,394.81,393.8,392.5,389.55,393.03,397.19,396.11,402.97,393.16,389.86,398.61,396.19,401.49,392.46,396.98,401.75,392.97,385.29,403.54,394.02,388.31,393.18,402.23,390.24,393.14,389.69,399.42,409.35,398.5,380.15,408.0,390.4,397.89,394.49,398.5,394.37,399.78,383.08,397.94,406.65,397.11,398.72,394.8,396.36,399.96
221,15630,Delay flap eye/nos/ear/lip    ,262.04,445.26,445.26,387.01,418.74,413.22,412.1,410.67,407.43,411.25,415.83,414.64,422.18,411.39,407.77,417.38,414.72,420.55,410.63,415.6,420.84,411.19,402.74,422.8,412.34,406.07,411.42,421.36,408.19,411.38,407.59,418.27,429.19,417.27,397.1,427.71,408.37,416.6,412.87,417.26,412.73,418.67,400.32,416.66,426.23,415.74,417.51,413.2,414.91,418.87
222,15650,Transfer skin pedicle flap    ,281.66,489.17,489.17,423.2,459.14,452.88,451.61,449.99,446.33,450.66,455.84,454.49,463.03,450.81,446.71,457.6,454.59,461.18,449.95,455.57,461.51,450.59,441.02,463.73,451.88,444.78,450.84,462.1,447.18,450.8,446.5,458.61,470.97,457.47,434.62,469.29,447.38,456.71,452.48,457.46,452.32,459.05,438.27,456.77,467.61,455.74,457.74,452.86,454.8,459.28
223,15730,Mdfc flap w/prsrv vasc pedcl  ,1016.27,1514.03,1514.03,1355.78,1442.0,1426.98,1423.94,1420.06,1411.26,1421.64,1434.07,1430.84,1451.32,1422.02,1412.19,1438.3,1431.07,1446.9,1419.96,1433.44,1447.68,1421.48,1398.53,1453.02,1424.59,1407.56,1422.1,1449.11,1413.31,1421.98,1411.69,1440.72,1470.37,1437.99,1383.18,1466.35,1413.8,1436.16,1426.02,1437.97,1425.65,1441.79,1391.93,1436.32,1462.32,1433.84,1438.64,1426.93,1431.58,1442.33
224,15731,Forehead flap w/vasc pedicle  ,609.67,1090.66,1090.66,937.74,1021.05,1006.54,1003.6,999.85,991.35,1001.39,1013.39,1010.27,1030.06,1001.75,992.25,1017.48,1010.5,1025.79,999.76,1012.78,1026.55,1001.22,979.05,1031.7,1004.23,987.77,1001.82,1027.92,993.34,1001.71,991.76,1019.82,1048.47,1017.18,964.22,1044.58,993.81,1015.41,1005.62,1017.17,1005.25,1020.85,972.67,1015.57,1040.7,1013.18,1017.81,1006.49,1010.99,1021.38
225,15733,Musc myoq/fscq flp h&n pedcl  ,690.22,1032.68,1032.68,923.81,983.12,972.79,970.7,968.03,961.97,969.12,977.67,975.44,989.54,969.38,962.61,980.58,975.6,986.49,967.96,977.23,987.03,969.0,953.21,990.7,971.15,959.43,969.43,988.01,963.39,969.35,962.27,982.24,1002.64,980.36,942.65,999.87,963.72,979.1,972.13,980.35,971.87,982.98,948.67,979.22,997.11,977.51,980.81,972.75,975.96,983.35
226,15734,Muscle-skin graft trunk       ,875.45,1472.99,1472.99,1283.02,1386.52,1368.49,1364.84,1360.18,1349.62,1362.08,1377.0,1373.12,1397.71,1362.54,1350.73,1382.08,1373.4,1392.4,1360.06,1376.24,1393.34,1361.88,1334.33,1399.75,1365.62,1345.17,1362.63,1395.05,1352.08,1362.49,1350.13,1384.98,1420.57,1381.71,1315.91,1415.75,1352.67,1379.51,1367.34,1381.69,1366.89,1386.27,1326.41,1379.7,1410.92,1376.73,1382.48,1368.43,1374.01,1386.92
227,15736,Muscle-skin graft arm         ,789.88,1202.28,1202.28,1071.17,1142.6,1130.16,1127.64,1124.42,1117.13,1125.74,1136.03,1133.35,1150.32,1126.05,1117.9,1139.54,1133.55,1146.66,1124.34,1135.51,1147.31,1125.6,1106.58,1151.73,1128.18,1114.06,1126.11,1148.49,1118.83,1126.02,1117.49,1141.54,1166.1,1139.28,1093.87,1162.77,1119.24,1137.76,1129.36,1139.27,1129.05,1142.43,1101.12,1137.9,1159.44,1135.85,1139.82,1130.11,1133.97,1142.88
228,15738,Muscle-skin graft leg         ,836.63,1292.63,1292.63,1147.66,1226.64,1212.88,1210.1,1206.54,1198.48,1207.99,1219.38,1216.42,1235.18,1208.34,1199.33,1223.25,1216.63,1231.13,1206.45,1218.8,1231.85,1207.84,1186.82,1236.73,1210.7,1195.09,1208.41,1233.15,1200.36,1208.31,1198.87,1225.47,1252.63,1222.97,1172.76,1248.95,1200.81,1221.29,1212.01,1222.95,1211.66,1226.45,1180.77,1221.44,1245.26,1219.17,1223.56,1212.83,1217.1,1226.95
229,15740,Island pedicle flap graft     ,542.17,988.19,988.19,846.39,923.64,910.19,907.46,903.98,896.1,905.41,916.54,913.64,932.0,905.75,896.93,920.33,913.85,928.04,903.9,915.98,928.74,905.26,884.69,933.52,908.05,892.78,905.81,930.01,897.94,905.71,896.48,922.5,949.06,920.05,870.94,945.46,898.38,918.41,909.33,920.04,908.99,923.46,878.78,918.56,941.86,916.34,920.63,910.14,914.31,923.95
230,15750,Neurovascular pedicle flap    ,511.93,893.85,893.85,772.43,838.58,827.06,824.73,821.75,815.0,822.96,832.5,830.02,845.73,823.26,815.71,835.74,830.2,842.34,821.67,832.01,842.94,822.84,805.23,847.04,825.23,812.15,823.31,844.03,816.57,823.23,815.32,837.6,860.35,835.51,793.45,857.26,816.94,834.1,826.32,835.49,826.03,838.42,800.16,834.23,854.18,832.33,836.0,827.02,830.59,838.84
231,15756,Free myo/skin flap microvasc  ,1335.05,2256.0,2256.0,1963.21,2122.72,2094.94,2089.31,2082.13,2065.86,2085.07,2108.06,2102.08,2139.97,2085.77,2067.57,2115.88,2102.51,2131.79,2081.95,2106.89,2133.24,2084.76,2042.29,2143.11,2090.52,2059.0,2085.9,2135.88,2069.65,2085.7,2066.64,2120.36,2175.21,2115.31,2013.9,2167.78,2070.55,2111.92,2093.17,2115.28,2092.47,2122.34,2030.09,2112.22,2160.33,2107.64,2116.51,2094.84,2103.46,2123.35
232,15757,Free skin flap microvasc      ,1327.46,2220.46,2220.46,1936.56,2091.23,2064.29,2058.83,2051.87,2036.09,2054.71,2077.01,2071.21,2107.96,2055.4,2037.75,2084.59,2071.63,2100.02,2051.69,2075.88,2101.43,2054.42,2013.24,2111.0,2060.0,2029.44,2055.53,2103.98,2039.77,2055.33,2036.85,2088.94,2142.12,2084.04,1985.71,2134.92,2040.64,2080.75,2062.57,2084.01,2061.89,2090.86,2001.4,2081.05,2127.7,2076.6,2085.2,2064.19,2072.55,2091.83
233,15758,Free fascial flap microvasc   ,1326.07,2241.86,2241.86,1950.71,2109.33,2081.7,2076.11,2068.96,2052.78,2071.88,2094.75,2088.8,2126.48,2072.59,2054.48,2102.53,2089.23,2118.35,2068.78,2093.59,2119.79,2071.58,2029.35,2129.6,2077.31,2045.97,2072.72,2122.41,2056.56,2072.51,2053.56,2106.98,2161.53,2101.96,2001.12,2154.13,2057.45,2098.59,2079.94,2101.93,2079.25,2108.95,2017.21,2098.89,2146.73,2094.33,2103.15,2081.6,2090.17,2109.95
234,15760,Composite skin graft          ,468.3,828.43,828.43,713.94,776.31,765.45,763.25,760.44,754.08,761.59,770.58,768.24,783.06,761.86,754.75,773.64,768.41,779.86,760.37,770.12,780.43,761.47,744.86,784.29,763.72,751.4,761.92,781.46,755.56,761.83,754.38,775.39,796.84,773.42,733.76,793.93,755.91,772.09,764.76,773.4,764.48,776.16,740.09,772.21,791.02,770.42,773.88,765.41,768.78,776.56
235,15770,Derma-fat-fascia graft        ,365.69,649.23,649.23,559.09,608.2,599.64,597.91,595.7,590.69,596.6,603.68,601.84,613.51,596.82,591.22,606.09,601.97,610.99,595.64,603.32,611.43,596.51,583.43,614.47,598.28,588.58,596.86,612.25,591.86,596.8,590.93,607.47,624.36,605.92,574.69,622.07,592.14,604.87,599.1,605.91,598.88,608.08,579.68,604.96,619.78,603.55,606.28,599.61,602.27,608.39
236,15777,Acellular derm matrix implt   ,96.43,212.14,212.14,175.35,195.39,191.9,191.2,190.29,188.25,190.66,193.55,192.8,197.56,190.75,188.47,194.54,192.86,196.53,190.27,193.41,196.72,190.62,185.29,197.96,191.35,187.39,190.77,197.05,188.73,190.74,188.35,195.1,201.99,194.46,181.72,201.06,188.84,194.04,191.68,194.46,191.59,195.35,183.76,194.08,200.12,193.5,194.61,191.89,192.97,195.47
237,15780,Dermabrasion total face       ,468.69,913.81,913.81,772.3,849.39,835.96,833.25,829.77,821.91,831.19,842.31,839.41,857.73,831.53,822.74,846.09,839.62,853.78,829.69,841.74,854.48,831.04,810.52,859.25,833.83,818.6,831.6,855.75,823.74,831.5,822.29,848.25,874.76,845.81,796.8,871.17,824.18,844.17,835.11,845.8,834.77,849.21,804.62,844.32,867.57,842.1,846.39,835.92,840.08,849.7
238,15781,Dermabrasion segmental face   ,299.71,540.24,540.24,463.77,505.43,498.17,496.71,494.83,490.58,495.6,501.6,500.04,509.94,495.78,491.03,503.64,500.15,507.8,494.78,501.3,508.18,495.52,484.43,510.76,497.02,488.79,495.82,508.87,491.57,495.76,490.78,504.81,519.14,503.5,477.01,517.2,491.81,502.61,497.71,503.49,497.53,505.33,481.24,502.69,515.25,501.49,503.81,498.15,500.4,505.59
239,15782,Dermabrasion other than face  ,325.26,589.37,589.37,505.4,551.15,543.18,541.57,539.51,534.84,540.35,546.94,545.23,556.1,540.55,535.33,549.19,545.35,553.75,539.46,546.61,554.16,540.26,528.08,557.0,541.91,532.88,540.59,554.92,535.93,540.53,535.07,550.47,566.2,549.02,519.94,564.07,536.19,548.05,542.67,549.01,542.47,551.04,524.58,548.14,561.93,546.82,549.37,543.15,545.62,551.33
240,15786,Abrasion lesion single        ,133.75,243.58,243.58,208.66,227.69,224.37,223.7,222.84,220.9,223.19,225.94,225.22,229.74,223.28,221.11,226.87,225.28,228.77,222.82,225.8,228.94,223.16,218.09,230.12,223.85,220.09,223.29,229.25,221.36,223.27,221.0,227.4,233.95,226.8,214.71,233.06,221.46,226.4,224.16,226.8,224.08,227.64,216.64,226.43,232.17,225.89,226.94,224.36,225.39,227.76
241,15787,Abrasion lesions add-on       ,31.25,48.77,48.77,43.2,46.23,45.71,45.6,45.46,45.15,45.52,45.96,45.84,46.56,45.53,45.19,46.1,45.85,46.41,45.46,45.93,46.43,45.51,44.7,46.62,45.62,45.02,45.53,46.48,45.23,45.53,45.17,46.19,47.23,46.09,44.16,47.09,45.24,46.03,45.67,46.09,45.66,46.23,44.47,46.03,46.95,45.95,46.12,45.7,45.87,46.25
242,15788,Chemical peel face epiderm    ,244.22,450.89,450.89,385.19,420.98,414.75,413.48,411.87,408.22,412.53,417.69,416.35,424.85,412.69,408.6,419.45,416.45,423.02,411.83,417.43,423.34,412.46,402.93,425.56,413.76,406.68,412.72,423.93,409.07,412.67,408.4,420.45,432.76,419.32,396.56,431.09,409.27,418.56,414.35,419.31,414.19,420.9,400.19,418.63,429.42,417.6,419.59,414.72,416.66,421.12
243,15789,Chemical peel face dermal     ,320.2,540.56,540.56,470.5,508.67,502.02,500.68,498.96,495.06,499.66,505.16,503.73,512.8,499.83,495.47,507.03,503.83,510.84,498.91,504.88,511.19,499.59,489.43,513.55,500.97,493.42,499.86,511.82,495.97,499.81,495.25,508.1,521.23,506.9,482.63,519.45,496.19,506.09,501.6,506.89,501.43,508.58,486.5,506.16,517.67,505.06,507.18,502.0,504.06,508.82
244,15792,Chemical peel nonfacial       ,238.8,426.54,426.54,366.85,399.37,393.71,392.56,391.1,387.78,391.69,396.38,395.16,402.89,391.84,388.13,397.98,395.25,401.22,391.06,396.14,401.51,391.63,382.98,403.53,392.81,386.38,391.87,402.05,388.55,391.82,387.94,398.89,410.07,397.86,377.19,408.56,388.74,397.17,393.35,397.85,393.2,399.29,380.49,397.23,407.04,396.3,398.1,393.69,395.44,399.5
245,15793,Chemical peel nonfacial       ,259.33,481.12,481.12,410.61,449.02,442.33,440.98,439.25,435.33,439.95,445.49,444.05,453.18,440.12,435.74,447.38,444.16,451.21,439.2,445.21,451.56,439.88,429.65,453.93,441.27,433.68,440.16,452.19,436.24,440.11,435.52,448.45,461.66,447.24,422.82,459.87,436.46,446.42,441.91,447.23,441.74,448.93,426.71,446.5,458.08,445.39,447.53,442.31,444.38,449.17
246,15819,Plastic surgery neck          ,405.53,773.52,773.52,656.53,720.27,709.16,706.92,704.05,697.54,705.22,714.41,712.02,727.16,705.5,698.23,717.53,712.19,723.89,703.97,713.94,724.47,705.1,688.13,728.41,707.4,694.8,705.55,725.52,699.06,705.47,697.86,719.32,741.24,717.3,676.78,738.27,699.42,715.95,708.46,717.29,708.18,720.11,683.25,716.07,735.29,714.24,717.78,709.12,712.57,720.52
247,15820,Revision of lower eyelid      ,297.59,550.21,550.21,469.9,513.65,506.03,504.49,502.52,498.05,503.32,509.63,507.99,518.38,503.52,498.52,511.78,508.11,516.14,502.47,509.31,516.54,503.24,491.59,519.24,504.82,496.17,503.55,517.26,499.09,503.5,498.27,513.0,528.05,511.62,483.8,526.01,499.34,510.69,505.54,511.61,505.35,513.55,488.24,510.77,523.97,509.51,511.95,506.0,508.37,513.82
248,15821,Revision of lower eyelid      ,317.2,598.18,598.18,508.85,557.52,549.04,547.32,545.13,540.17,546.03,553.04,551.22,562.78,546.24,540.69,555.43,551.35,560.29,545.08,552.69,560.73,545.93,532.98,563.74,547.69,538.08,546.28,561.53,541.33,546.22,540.41,556.8,573.53,555.26,524.32,571.26,541.6,554.22,548.5,555.25,548.29,557.4,529.25,554.31,568.99,552.92,555.62,549.01,551.64,557.71
249,15822,Revision of upper eyelid      ,236.41,437.63,437.63,373.66,408.51,402.44,401.21,399.64,396.08,400.28,405.31,404.0,412.28,400.44,396.46,407.02,404.09,410.49,399.6,405.05,410.81,400.22,390.94,412.96,401.47,394.59,400.47,411.38,396.92,400.42,396.26,407.99,419.98,406.89,384.73,418.35,397.11,406.15,402.05,406.88,401.9,408.43,388.27,406.22,416.73,405.21,407.15,402.42,404.3,408.65
250,15823,Revision of upper eyelid      ,364.45,599.15,599.15,524.53,565.18,558.1,556.67,554.84,550.69,555.59,561.45,559.92,569.58,555.77,551.13,563.44,560.03,567.5,554.79,561.15,567.87,555.51,544.69,570.38,556.98,548.95,555.8,568.54,551.66,555.75,550.89,564.58,578.56,563.3,537.45,576.67,551.89,562.43,557.65,563.29,557.48,565.09,541.58,562.51,574.77,561.34,563.6,558.08,560.27,565.34
251,15824,Removal of forehead wrinkles  ,344.3,0.0,0.0,109.46,49.83,60.21,62.32,65.0,71.09,63.9,55.31,57.55,43.38,63.64,70.45,52.38,57.38,46.43,65.07,55.75,45.89,64.02,79.89,42.2,61.86,73.65,63.59,44.91,69.67,63.67,70.79,50.71,30.2,52.6,90.51,32.98,69.33,53.86,60.88,52.61,61.14,49.97,84.46,53.75,35.77,55.46,52.15,60.25,57.03,49.59
252,15825,Removal of neck wrinkles      ,297.36,0.0,0.0,94.54,43.03,52.0,53.82,56.14,61.39,55.19,47.77,49.7,37.46,54.96,60.84,45.24,49.56,40.1,56.2,48.15,39.64,55.29,69.0,36.45,53.43,63.61,54.92,38.79,60.17,54.99,61.14,43.8,26.09,45.43,78.17,28.49,59.88,46.52,52.58,45.44,52.8,43.16,72.94,46.42,30.89,47.9,45.04,52.04,49.25,42.83
253,15826,Removal of brow wrinkles      ,248.27,0.0,0.0,78.93,35.93,43.42,44.94,46.87,51.26,46.08,39.88,41.5,31.28,45.89,50.8,37.77,41.38,33.48,46.92,40.2,33.09,46.16,57.61,30.43,44.61,53.11,45.85,32.38,50.23,45.91,51.05,36.57,21.78,37.93,65.26,23.78,49.99,38.84,43.9,37.94,44.08,36.03,60.9,38.76,25.79,39.99,37.6,43.45,41.12,35.76
254,15828,Removal of face wrinkles      ,846.31,0.0,0.0,269.06,122.48,148.01,153.18,159.78,174.73,157.08,135.95,141.45,106.62,156.43,173.16,128.76,141.05,114.14,159.95,137.02,112.81,157.36,196.39,103.74,152.07,181.03,156.31,110.39,171.24,156.5,174.01,124.65,74.24,129.29,222.48,81.07,170.42,132.4,149.64,129.32,150.27,122.82,207.6,132.12,87.91,136.33,128.19,148.1,140.18,121.9
