,PROC_CODE,SHORT DESCRIPTION,MDCAID_PFS_AMT,MDCARE_PFS_AMT,PP_PFS_AMT,EST_PFS_AMT_BS,PFS_AMT_BY_Fairfield,PFS_AMT_BY_Hartford,PFS_AMT_BY_Litchfield,PFS_AMT_BY_Middlesex,PFS_AMT_BY_New_Haven,PFS_AMT_BY_New_London,PFS_AMT_BY_Tolland,PFS_AMT_BY_Windham
694,26426,Repair finger/hand tendon     ,510.0,560.87,560.87,548.68,547.97,544.03,548.37,550.16,543.22,545.89,552.31,543.68
695,26428,Repair/graft finger tendon    ,510.0,843.36,843.36,763.49,758.82,732.98,761.47,773.19,727.68,745.21,787.25,730.7
696,26432,Repair finger tendon          ,510.0,555.53,555.53,544.62,543.98,540.45,544.35,545.95,539.73,542.12,547.87,540.14
697,26433,Repair finger tendon          ,510.0,590.36,590.36,571.11,569.98,563.75,570.62,573.44,562.48,566.7,576.83,563.2
698,26434,Repair/graft finger tendon    ,510.0,721.91,721.91,671.14,668.17,651.74,669.85,677.3,648.38,659.52,686.24,650.3
699,26437,Realignment of tendons        ,510.0,692.55,692.55,648.81,646.26,632.11,647.7,654.12,629.21,638.8,661.83,630.86
700,26440,Release palm/finger tendon    ,510.0,690.33,690.33,647.13,644.6,630.62,646.03,652.37,627.76,637.24,659.98,629.39
701,26442,Release palm & finger tendon  ,510.0,1072.73,1072.73,937.91,930.03,886.4,934.49,954.27,877.46,907.05,978.02,882.56
702,26445,Release hand/finger tendon    ,510.0,643.26,643.26,611.33,609.47,599.14,610.52,615.21,597.02,604.03,620.83,598.23
703,26449,Release forearm/hand tendon   ,510.0,770.95,770.95,708.43,704.78,684.55,706.84,716.02,680.4,694.12,727.03,682.76
704,26450,Incision of palm tendon       ,510.0,453.0,453.0,466.66,467.45,471.87,467.0,465.0,472.78,469.78,462.59,472.26
705,26455,Incision of finger tendon     ,510.0,449.04,449.04,463.64,464.5,469.22,464.02,461.87,470.19,466.99,459.3,469.64
706,26460,Incise hand/finger tendon     ,510.0,439.12,439.12,456.1,457.09,462.59,456.53,454.04,463.72,459.99,451.05,463.07
707,26471,Fusion of finger tendons      ,446.0,685.33,685.33,627.99,624.64,606.08,626.54,634.95,602.28,614.87,645.05,604.45
708,26474,Fusion of finger tendons      ,446.0,670.32,670.32,616.58,613.44,596.04,615.21,623.1,592.48,604.28,632.57,594.51
709,26476,Tendon lengthening            ,333.0,661.02,661.02,582.43,577.84,552.41,580.44,591.97,547.2,564.44,605.81,550.17
710,26477,Tendon shortening             ,333.0,645.93,645.93,570.96,566.57,542.32,569.06,580.06,537.34,553.8,593.26,540.18
711,26478,Lengthening of hand tendon    ,333.0,686.75,686.75,602.0,597.04,569.62,599.85,612.28,564.0,582.6,627.21,567.2
712,26479,Shortening of hand tendon     ,333.0,698.23,698.23,610.73,605.61,577.3,608.51,621.35,571.5,590.7,636.76,574.8
713,26480,Transplant hand tendon        ,510.0,836.84,836.84,758.54,753.96,728.62,756.55,768.04,723.43,740.61,781.83,726.39
714,26483,Transplant/graft hand tendon  ,510.0,936.3,936.3,834.17,828.2,795.15,831.57,846.56,788.37,810.79,864.55,792.24
715,26485,Transplant palm tendon        ,446.0,895.63,895.63,787.91,781.61,746.75,785.17,800.98,739.61,763.25,819.95,743.68
716,26489,Transplant/graft palm tendon  ,510.0,1042.83,1042.83,915.17,907.71,866.4,911.93,930.67,857.94,885.95,953.15,862.77
717,26490,Revise thumb tendon           ,510.0,886.35,886.35,796.18,790.91,761.74,793.9,807.13,755.76,775.54,823.01,759.17
718,26492,Tendon transfer with graft    ,510.0,982.45,982.45,869.26,862.64,826.02,866.39,883.0,818.51,843.35,902.93,822.79
719,26494,Hand tendon/muscle transfer   ,510.0,890.66,890.66,799.46,794.13,764.62,797.15,810.53,758.57,778.59,826.59,762.02
720,26496,Revise thumb tendon           ,510.0,965.78,965.78,856.58,850.2,814.87,853.81,869.84,807.62,831.59,889.07,811.75
721,26497,Finger tendon transfer        ,510.0,963.4,963.4,854.77,848.42,813.27,852.02,867.96,806.07,829.91,887.09,810.18
722,26498,Finger tendon transfer        ,630.0,1271.3,1271.3,1117.66,1108.67,1058.96,1113.76,1136.3,1048.77,1082.49,1163.36,1054.58
723,26499,Revision of finger            ,510.0,923.43,923.43,824.38,818.59,786.54,821.87,836.4,779.97,801.71,853.85,783.72
724,26500,Hand tendon reconstruction    ,630.0,692.49,692.49,677.52,676.64,671.8,677.14,679.34,670.81,674.09,681.97,671.37
725,26502,Hand tendon reconstruction    ,630.0,790.76,790.76,752.24,749.99,737.53,751.27,756.92,734.98,743.43,763.7,736.43
726,26508,Release thumb contracture     ,510.0,700.02,700.02,654.49,651.83,637.1,653.34,660.02,634.08,644.07,668.04,635.8
727,26510,Thumb tendon transfer         ,510.0,661.43,661.43,625.15,623.03,611.29,624.23,629.55,608.88,616.85,635.94,610.26
728,26516,Fusion of knuckle joint       ,333.0,777.13,777.13,670.72,664.5,630.07,668.02,683.64,623.02,646.37,702.38,627.04
729,26517,Fusion of knuckle joints      ,510.0,917.61,917.61,819.95,814.25,782.65,817.48,831.81,776.17,797.6,849.01,779.86
730,26518,Fusion of knuckle joints      ,510.0,930.41,930.41,829.69,823.8,791.21,827.13,841.91,784.53,806.63,859.65,788.34
731,26520,Release knuckle contracture   ,510.0,723.31,723.31,672.2,669.22,652.68,670.91,678.41,649.29,660.51,687.41,651.22
732,26525,Release finger contracture    ,510.0,725.66,725.66,673.99,670.97,654.25,672.68,680.26,650.83,662.17,689.36,652.78
733,26530,Revise knuckle joint          ,510.0,602.73,602.73,580.51,579.21,572.03,579.95,583.21,570.55,575.43,587.12,571.39
734,26531,Revise knuckle with implant   ,995.0,698.95,698.95,769.88,774.02,796.98,771.68,761.27,801.68,786.11,748.78,799.0
735,26535,Revise finger joint           ,717.0,476.44,476.44,534.07,537.44,556.09,535.54,527.08,559.91,547.27,516.93,557.73
736,26536,Revise/implant finger joint   ,717.0,790.46,790.46,772.86,771.83,766.14,772.41,775.0,764.97,768.83,778.1,765.63
737,26540,Repair hand joint             ,630.0,729.79,729.79,705.88,704.48,696.75,705.28,708.78,695.16,700.41,712.99,696.07
738,26541,Repair hand joint with graft  ,995.0,888.89,888.89,914.31,915.8,924.02,914.96,911.23,925.71,920.13,906.75,924.75
739,26542,Repair hand joint with graft  ,630.0,752.17,752.17,722.9,721.19,711.72,722.16,726.45,709.78,716.2,731.61,710.88
740,26545,Reconstruct finger joint      ,630.0,778.85,778.85,743.19,741.1,729.56,742.28,747.52,727.2,735.03,753.8,728.55
741,26546,Repair nonunion hand          ,630.0,1103.35,1103.35,989.94,983.31,946.62,987.07,1003.71,939.1,963.99,1023.68,943.39
742,26548,Reconstruct finger joint      ,630.0,844.37,844.37,793.01,790.01,773.39,791.71,799.24,769.98,781.25,808.29,771.93
743,26550,Construct thumb replacement   ,446.0,1832.76,1832.76,1500.52,1481.09,1373.59,1492.09,1540.84,1351.56,1424.47,1599.36,1364.12
744,26555,Positional change of finger   ,510.0,1527.94,1527.94,1284.06,1269.8,1190.89,1277.87,1313.66,1174.72,1228.24,1356.61,1183.94
745,26560,Repair of web finger          ,446.0,658.61,658.61,607.67,604.69,588.21,606.38,613.86,584.83,596.01,622.83,586.76
746,26561,Repair of web finger          ,510.0,1052.12,1052.12,922.24,914.64,872.62,918.94,938.0,864.01,892.51,960.88,868.92
747,26562,Repair of web finger          ,630.0,1495.62,1495.62,1288.23,1276.11,1209.0,1282.97,1313.4,1195.25,1240.76,1349.93,1203.09
748,26565,Correct metacarpal flaw       ,717.0,760.08,760.08,749.76,749.16,745.82,749.5,751.01,745.13,747.4,752.83,745.52
749,26567,Correct finger deformity      ,717.0,755.8,755.8,746.5,745.96,742.95,746.27,747.63,742.34,744.38,749.27,742.69
750,26568,Lengthen metacarpal/finger    ,510.0,1003.27,1003.27,885.09,878.18,839.94,882.09,899.44,832.11,858.04,920.25,836.57
751,26580,Repair hand deformity         ,717.0,1685.36,1685.36,1453.36,1439.8,1364.72,1447.47,1481.52,1349.34,1400.25,1522.38,1358.11
752,26587,Reconstruct extra finger      ,717.0,1165.43,1165.43,1057.99,1051.71,1016.95,1055.27,1071.03,1009.83,1033.4,1089.96,1013.89
753,26590,Repair finger deformity       ,717.0,1567.67,1567.67,1363.87,1351.95,1286.0,1358.69,1388.6,1272.49,1317.21,1424.5,1280.2
754,26591,Repair muscles of hand        ,510.0,487.1,487.1,492.59,492.91,494.68,492.73,491.92,495.05,493.84,490.95,494.84
755,26593,Release muscles of hand       ,510.0,667.46,667.46,629.74,627.53,615.32,628.78,634.31,612.82,621.1,640.96,614.25
756,26596,Excision constricting tissue  ,446.0,849.07,849.07,752.5,746.86,715.61,750.05,764.22,709.21,730.4,781.23,712.86
757,26605,Treat metacarpal fracture     ,103.62,361.54,361.54,299.75,296.13,276.14,298.18,307.25,272.04,285.6,318.13,274.38
758,26607,Treat metacarpal fracture     ,103.62,514.63,514.63,416.16,410.4,378.54,413.66,428.11,372.01,393.62,445.45,375.73
759,26608,Treat metacarpal fracture     ,630.0,533.05,533.05,556.28,557.64,565.15,556.87,553.46,566.69,561.59,549.37,565.81
760,26615,Treat metacarpal fracture     ,630.0,646.16,646.16,642.29,642.06,640.81,642.19,642.76,640.55,641.4,643.44,640.7
761,26645,Treat thumb fracture          ,103.62,481.37,481.37,390.87,385.58,356.29,388.57,401.85,350.29,370.15,417.79,353.71
762,26650,Treat thumb fracture          ,446.0,534.4,534.4,513.22,511.98,505.13,512.68,515.79,503.73,508.37,519.52,504.53
763,26665,Treat thumb fracture          ,630.0,702.18,702.18,684.89,683.88,678.28,684.45,686.99,677.13,680.93,690.03,677.79
764,26675,Treat hand dislocation        ,103.62,511.63,511.63,413.88,408.16,376.53,411.4,425.74,370.05,391.5,442.96,373.75
765,26676,Pin hand dislocation          ,446.0,561.91,561.91,534.14,532.52,523.53,533.44,537.51,521.69,527.78,542.4,522.74
766,26685,Treat hand dislocation        ,510.0,646.51,646.51,613.8,611.89,601.31,612.97,617.77,599.14,606.32,623.53,600.38
767,26686,Treat hand dislocation        ,510.0,699.55,699.55,654.14,651.48,636.79,652.98,659.65,633.78,643.74,667.65,635.49
768,26705,Treat knuckle dislocation     ,103.62,463.64,463.64,377.39,372.34,344.43,375.2,387.85,338.71,357.64,403.05,341.98
769,26706,Pin knuckle dislocation       ,103.62,491.89,491.89,398.87,393.43,363.33,396.51,410.16,357.16,377.57,426.54,360.68
770,26715,Treat knuckle dislocation     ,630.0,642.53,642.53,639.53,639.35,638.38,639.45,639.89,638.18,638.84,640.42,638.3
771,26727,Treat finger fracture each    ,995.0,526.22,526.22,638.53,645.1,681.44,641.38,624.9,688.89,664.24,605.12,684.64
772,26735,Treat finger fracture each    ,630.0,668.54,668.54,659.31,658.77,655.78,659.07,660.43,655.17,657.19,662.05,655.52
773,26742,Treat finger fracture each    ,103.62,414.87,414.87,340.3,335.94,311.81,338.41,349.35,306.87,323.23,362.48,309.69
774,26746,Treat finger fracture each    ,717.0,831.33,831.33,803.94,802.34,793.47,803.24,807.26,791.66,797.67,812.09,792.69
775,26756,Pin finger fracture each      ,446.0,466.74,466.74,461.77,461.48,459.87,461.64,462.37,459.54,460.63,463.25,459.73
776,26765,Treat finger fracture each    ,630.0,561.51,561.51,577.92,578.88,584.19,578.34,575.93,585.28,581.67,573.04,584.66
777,26776,Pin finger dislocation        ,446.0,497.19,497.19,484.93,484.21,480.24,484.61,486.41,479.43,482.12,488.57,479.89
778,26785,Treat finger dislocation      ,446.0,613.5,613.5,573.37,571.02,558.04,572.35,578.24,555.38,564.18,585.31,556.9
779,26820,Thumb fusion with graft       ,717.0,876.68,876.68,838.42,836.19,823.81,837.45,843.07,821.27,829.67,849.8,822.72
780,26841,Fusion of thumb               ,630.0,805.31,805.31,763.31,760.85,747.26,762.24,768.41,744.48,753.69,775.8,746.07
781,26842,Thumb fusion with graft       ,630.0,867.41,867.41,810.53,807.21,788.8,809.09,817.43,785.03,797.51,827.45,787.18
782,26843,Fusion of hand joint          ,510.0,821.71,821.71,747.03,742.66,718.5,745.13,756.09,713.55,729.94,769.25,716.37
783,26844,Fusion/graft of hand joint    ,510.0,911.49,911.49,815.3,809.68,778.55,812.86,826.98,772.17,793.28,843.92,775.81
784,26850,Fusion of knuckle             ,630.0,767.21,767.21,734.34,732.42,721.78,733.5,738.33,719.6,726.81,744.12,720.84
785,26852,Fusion of knuckle with graft  ,630.0,882.4,882.4,821.93,818.39,798.83,820.4,829.27,794.82,808.09,839.92,797.1
786,26860,Fusion of finger joint        ,510.0,629.05,629.05,600.53,598.86,589.63,599.8,603.99,587.74,594.0,609.01,588.82
787,26861,Fusion of finger jnt add-on   ,446.0,115.19,115.19,194.45,199.08,224.73,196.46,184.83,229.98,212.59,170.87,226.98
788,26862,Fusion/graft of finger joint  ,630.0,806.33,806.33,764.08,761.61,747.94,763.01,769.21,745.14,754.41,776.65,746.74
789,26863,Fuse/graft added joint        ,510.0,257.53,257.53,318.02,321.55,341.13,319.55,310.68,345.14,331.86,300.02,342.85
790,26910,Amputate metacarpal bone      ,510.0,803.55,803.55,733.22,729.11,706.35,731.44,741.76,701.69,717.12,754.14,704.35
791,26951,Amputation of finger/thumb    ,446.0,725.86,725.86,658.81,654.89,633.19,657.11,666.95,628.75,643.46,678.76,631.28
792,26952,Amputation of finger/thumb    ,630.0,715.77,715.77,695.22,694.02,687.37,694.7,697.72,686.01,690.52,701.33,686.78
793,26990,Drainage of pelvis lesion     ,333.0,704.57,704.57,615.55,610.34,581.54,613.29,626.35,575.64,595.17,642.03,579.0
794,26991,Drainage of pelvis bursa      ,333.0,797.31,797.31,686.07,679.57,643.57,683.25,699.57,636.2,660.61,719.16,640.4
795,27000,Incision of hip tendon        ,446.0,457.79,457.79,454.97,454.8,453.89,454.89,455.31,453.7,454.32,455.81,453.81
796,27001,Incision of hip tendon        ,510.0,603.91,603.91,581.41,580.1,572.82,580.84,584.14,571.32,576.26,588.1,572.17
797,27003,Incision of hip tendon        ,510.0,669.14,669.14,631.01,628.78,616.45,630.05,635.64,613.92,622.29,642.36,615.36
798,27033,Exploration of hip joint      ,510.0,1086.76,1086.76,948.58,940.5,895.79,945.07,965.35,886.63,916.95,989.69,891.85
799,27035,Denervation of hip joint      ,630.0,1264.91,1264.91,1112.8,1103.9,1054.68,1108.94,1131.26,1044.6,1077.98,1158.05,1050.35
800,27040,Biopsy of soft tissues        ,333.0,387.97,387.97,374.8,374.03,369.77,374.47,376.4,368.9,371.79,378.72,369.39
801,27041,Biopsy of soft tissues        ,418.49,776.61,776.61,690.81,685.8,658.03,688.63,701.22,652.34,671.17,716.34,655.59
802,27047,Exc hip/pelvis les sc < 3 cm  ,446.0,523.35,523.35,504.82,503.73,497.74,504.35,507.07,496.51,500.58,510.33,497.21
803,27048,Exc hip/pelv tum deep < 5 cm  ,510.0,684.44,684.44,642.65,640.2,626.68,641.59,647.72,623.91,633.08,655.08,625.49
804,27049,Resect hip/pelv tum < 5 cm    ,510.0,1503.74,1503.74,1265.66,1251.74,1174.7,1259.62,1294.56,1158.91,1211.16,1336.49,1167.92
805,27050,Biopsy of sacroiliac joint    ,510.0,452.18,452.18,466.03,466.84,471.32,466.38,464.35,472.24,469.2,461.91,471.72
806,27052,Biopsy of hip joint           ,510.0,651.19,651.19,617.36,615.39,604.44,616.51,621.47,602.2,609.62,627.43,603.48
807,27060,Removal of ischial bursa      ,717.0,522.97,522.97,569.46,572.17,587.22,570.64,563.81,590.3,580.1,555.63,588.54
808,27062,Remove femur lesion/bursa     ,717.0,511.55,511.55,560.77,563.65,579.58,562.02,554.8,582.84,572.04,546.13,580.98
809,27065,Remove hip bone les super     ,717.0,583.46,583.46,615.45,617.32,627.68,616.27,611.57,629.8,622.78,605.94,628.59
810,27066,Remove hip bone les deep      ,717.0,903.46,903.46,858.79,856.18,841.72,857.65,864.21,838.76,848.56,872.08,840.45
811,27067,Remove/graft hip bone lesion  ,717.0,1160.91,1160.91,1054.56,1048.34,1013.93,1051.86,1067.47,1006.87,1030.21,1086.2,1010.9
812,27080,Removal of tail bone          ,446.0,576.27,576.27,545.06,543.24,533.14,544.27,548.85,531.07,537.92,554.34,532.25
813,27086,Remove hip foreign body       ,333.0,336.39,336.39,335.58,335.53,335.27,335.56,335.68,335.21,335.39,335.82,335.24
814,27087,Remove hip foreign body       ,510.0,683.27,683.27,641.76,639.33,625.9,640.7,646.8,623.15,632.26,654.11,624.72
815,27097,Revision of hip tendon        ,510.0,764.68,764.68,703.66,700.1,680.35,702.11,711.07,676.31,689.7,721.82,678.61
816,27098,Transfer tendon to pelvis     ,510.0,778.58,778.58,714.23,710.47,689.65,712.6,722.04,685.38,699.5,733.38,687.82
817,27100,Transfer of abdominal muscle  ,630.0,927.46,927.46,856.19,852.03,828.97,854.39,864.84,824.24,839.88,877.4,826.94
818,27105,Transfer of spinal muscle     ,630.0,973.16,973.16,890.95,886.14,859.54,888.86,900.92,854.08,872.13,915.4,857.19
819,27110,Transfer of iliopsoas muscle  ,630.0,1087.79,1087.79,978.11,971.7,936.21,975.33,991.42,928.94,953.01,1010.74,933.08
820,27111,Transfer of iliopsoas muscle  ,630.0,1009.92,1009.92,918.9,913.58,884.12,916.59,929.95,878.09,898.06,945.98,881.53
821,27197,Clsd tx pelvic ring fx        ,154.02,134.59,134.59,139.25,139.52,141.02,139.36,138.68,141.33,140.31,137.86,141.16
822,27198,Clsd tx pelvic ring fx        ,154.02,334.53,334.53,291.28,288.75,274.76,290.19,296.53,271.89,281.38,304.15,273.53
823,27202,Treat tail bone fracture      ,446.0,598.21,598.21,561.74,559.61,547.81,560.82,566.17,545.39,553.4,572.59,546.77
824,27230,Treat thigh fracture          ,103.62,533.96,533.96,430.86,424.83,391.47,428.24,443.37,384.63,407.26,461.53,388.53
825,27238,Treat thigh fracture          ,103.62,516.09,516.09,417.27,411.49,379.52,414.76,429.26,372.96,394.65,446.67,376.7
826,27246,Treat thigh fracture          ,103.62,432.11,432.11,353.41,348.81,323.34,351.41,362.96,318.12,335.4,376.82,321.1
827,27250,Treat hip dislocation         ,103.62,197.84,197.84,175.27,173.95,166.64,174.69,178.01,165.15,170.1,181.98,166.0
828,27252,Treat hip dislocation         ,446.0,847.17,847.17,751.06,745.44,714.34,748.62,762.72,707.96,729.06,779.65,711.6
829,27257,Treat hip dislocation         ,510.0,408.37,408.37,432.72,434.14,442.02,433.34,429.76,443.64,438.29,425.47,442.71
830,27265,Treat hip dislocation         ,103.62,445.47,445.47,363.57,358.78,332.28,361.49,373.51,326.85,344.82,387.93,329.95
831,27266,Treat hip dislocation         ,446.0,651.42,651.42,602.21,599.33,583.4,600.96,608.18,580.14,590.94,616.85,582.0
832,27275,Manipulation of hip joint     ,446.0,205.23,205.23,262.91,266.29,284.95,264.38,255.91,288.78,276.12,245.75,286.6
833,27301,Drain thigh/knee lesion       ,510.0,759.31,759.31,699.58,696.09,676.76,698.06,706.83,672.8,685.91,717.35,675.06
834,27305,Incise thigh tendon & fascia  ,446.0,536.11,536.11,514.52,513.26,506.27,513.97,517.14,504.84,509.58,520.94,505.66
835,27306,Incision of thigh tendon      ,510.0,387.13,387.13,416.57,418.29,427.81,417.31,412.99,429.77,423.31,407.81,428.65
836,27307,Incision of thigh tendons     ,510.0,477.32,477.32,485.15,485.61,488.14,485.35,484.2,488.66,486.94,482.82,488.36
837,27310,Exploration of knee joint     ,630.0,819.19,819.19,773.86,771.21,756.55,772.71,779.36,753.54,763.49,787.35,755.26
838,27323,Biopsy thigh soft tissues     ,333.0,306.67,306.67,312.98,313.35,315.39,313.14,312.21,315.81,314.42,311.1,315.57
839,27324,Biopsy thigh soft tissues     ,333.0,450.87,450.87,422.63,420.98,411.84,421.91,426.06,409.97,416.17,431.03,411.04
840,27325,Neurectomy hamstring          ,446.0,626.09,626.09,582.94,580.42,566.46,581.85,588.18,563.6,573.07,595.78,565.23
841,27326,Neurectomy popliteal          ,446.0,577.67,577.67,546.12,544.28,534.07,545.32,549.95,531.98,538.9,555.51,533.17
842,27327,Exc thigh/knee les sc < 3 cm  ,446.0,517.82,517.82,500.61,499.61,494.04,500.18,502.7,492.9,496.67,505.73,493.55
843,27328,Exc thigh/knee tum deep <5cm  ,510.0,698.45,698.45,653.3,650.66,636.05,652.16,658.78,633.06,642.97,666.73,634.77
844,27329,Resect thigh/knee tum < 5 cm  ,630.0,1163.99,1163.99,1036.06,1028.58,987.18,1032.81,1051.58,978.7,1006.77,1074.12,983.53
845,27330,Biopsy knee joint lining      ,630.0,466.49,466.49,505.66,507.95,520.63,506.66,500.91,523.23,514.63,494.01,521.75
846,27331,Explore/treat knee joint      ,630.0,531.53,531.53,555.12,556.5,564.13,555.72,552.26,565.7,560.52,548.1,564.81
847,27332,Removal of knee cartilage     ,630.0,722.52,722.52,700.35,699.06,691.89,699.79,703.04,690.42,695.28,706.95,691.25
848,27333,Removal of knee cartilage     ,630.0,657.73,657.73,651.09,650.7,648.55,650.92,651.89,648.11,649.57,653.06,648.36
849,27334,Remove knee joint lining      ,630.0,766.58,766.58,733.86,731.94,721.36,733.03,737.83,719.19,726.37,743.59,720.42
850,27335,Remove knee joint lining      ,630.0,854.13,854.13,800.43,797.29,779.92,799.07,806.95,776.36,788.14,816.41,778.39
851,27340,Removal of kneecap bursa      ,510.0,417.46,417.46,439.63,440.93,448.1,440.19,436.94,449.57,444.71,433.04,448.73
852,27345,Removal of knee cyst          ,630.0,538.61,538.61,560.51,561.79,568.87,561.06,557.85,570.32,565.52,553.99,569.49
853,27347,Remove knee cyst              ,630.0,593.28,593.28,602.08,602.59,605.44,602.3,601.01,606.02,604.09,599.46,605.69
